sido,sigungu,schoolName,schoolCode
서울특별시,강남구,국립국악고등학교,110044010
서울특별시,성북구,서울대학교사범대학부설고등학교,110041020
서울특별시,은평구,예일디자인고등학교,110053023
서울특별시,금천구,국립전통예술고등학교,110044030
서울특별시,강남구,서울로봇고등학교,110052101
서울특별시,송파구,가락고등학교,110041101
서울특별시,강남구,개포고등학교,110041103
서울특별시,강서구,서울디지털콘텐츠고등학교,110052103
서울특별시,강남구,경기고등학교,110041105
서울특별시,노원구,경기기계공업고등학교,110052105
서울특별시,성동구,서울방송고등학교,110052107
서울특별시,성북구,경동고등학교,110041107
서울특별시,동작구,서울공업고등학교,110052109
서울특별시,종로구,경복고등학교,110041109
서울특별시,구로구,경인고등학교,110041110
서울특별시,구로구,고척고등학교,110041111
서울특별시,성북구,서울도시과학기술고등학교,110052111
서울특별시,강서구,공항고등학교,110041113
서울특별시,서초구,서울웹툰애니메이션고등학교,110052113
서울특별시,영등포구,관악고등학교,110041115
서울특별시,중구,성동공업고등학교,110052115
서울특별시,광진구,광남고등학교,110041117
서울특별시,광진구,광양고등학교,110041119
서울특별시,송파구,서울인공지능고등학교,110052119
서울특별시,구로구,구로고등학교,110041121
서울특별시,용산구,용산철도고등학교,110052121
서울특별시,구로구,구일고등학교,110041123
서울특별시,영등포구,한강미디어고등학교,110052123
서울특별시,강남구,압구정고등학교,110041125
서울특별시,동대문구,서울반도체고등학교,110052125
서울특별시,금천구,금천고등학교,110041127
서울특별시,종로구,경기상업고등학교,110053127
서울특별시,관악구,당곡고등학교,110041129
서울특별시,도봉구,서울문화고등학교,110053131
서울특별시,영등포구,대영고등학교,110041131
서울특별시,금천구,독산고등학교,110041132
서울특별시,동작구,동작고등학교,110041133
서울특별시,양천구,서울금융고등학교,110053133
서울특별시,강동구,둔촌고등학교,110041135
서울특별시,용산구,선린인터넷고등학교,110053135
서울특별시,중구,성동글로벌경영고등학교,110053137
서울특별시,중랑구,면목고등학교,110041137
서울특별시,서초구,반포고등학교,110041139
서울특별시,관악구,삼성고등학교,110041141
서울특별시,노원구,상계고등학교,110041143
서울특별시,서초구,서울고등학교,110041145
서울특별시,종로구,서울과학고등학교,110043147
서울특별시,송파구,서울체육고등학교,110042149
서울특별시,서초구,서초고등학교,110041151
서울특별시,성북구,석관고등학교,110041153
서울특별시,중구,성동고등학교,110041155
서울특별시,노원구,수락고등학교,110041156
서울특별시,관악구,신림고등학교,110041157
서울특별시,양천구,신목고등학교,110041159
서울특별시,서초구,양재고등학교,110041161
서울특별시,서초구,언남고등학교,110041163
서울특별시,영등포구,여의도고등학교,110041165
서울특별시,동작구,영등포고등학교,110041167
서울특별시,영등포구,영신고등학교,110041169
서울특별시,송파구,오금고등학교,110041171
서울특별시,노원구,노원고등학교,110041173
서울특별시,용산구,용산고등학교,110041175
서울특별시,관악구,인헌고등학교,110041177
서울특별시,광진구,자양고등학교,110041179
서울특별시,송파구,잠신고등학교,110041181
서울특별시,송파구,잠실고등학교,110041183
서울특별시,용산구,중경고등학교,110041185
서울특별시,중랑구,중화고등학교,110041187
서울특별시,도봉구,창동고등학교,110041188
서울특별시,강남구,청담고등학교,110041189
서울특별시,동대문구,청량고등학교,110041191
서울특별시,중랑구,태릉고등학교,110041193
서울특별시,서대문구,한성과학고등학교,110043195
서울특별시,강남구,경기여자고등학교,110041197
서울특별시,구로구,세종과학고등학교,110043198
서울특별시,양천구,금옥여자고등학교,110041199
서울특별시,강동구,명일여자고등학교,110041201
서울특별시,성동구,무학여자고등학교,110041203
서울특별시,마포구,서울여자고등학교,110041205
서울특별시,동작구,수도여자고등학교,110041207
서울특별시,영등포구,여의도여자고등학교,110041209
서울특별시,영등포구,영등포여자고등학교,110041211
서울특별시,송파구,창덕여자고등학교,110041213
서울특별시,강북구,혜화여자고등학교,110041215
서울특별시,도봉구,누원고등학교,110041217
서울특별시,송파구,방산고등학교,110041219
서울특별시,중랑구,신현고등학교,110041221
서울특별시,도봉구,자운고등학교,110041223
서울특별시,강서구,등촌고등학교,110041227
서울특별시,성동구,경일고등학교,110041229
서울특별시,영등포구,선유고등학교,110041231
서울특별시,노원구,월계고등학교,110041233
서울특별시,노원구,불암고등학교,110041235
서울특별시,강서구,세현고등학교,110041237
서울특별시,양천구,신서고등학교,110041239
서울특별시,도봉구,효문고등학교,110041241
서울특별시,중랑구,원묵고등학교,110041243
서울특별시,마포구,상암고등학교,110041245
서울특별시,구로구,구현고등학교,110041247
서울특별시,송파구,문정고등학교,110041249
서울특별시,은평구,은평고등학교,110041251
서울특별시,은평구,진관고등학교,110041253
서울특별시,구로구,신도림고등학교,110041255
서울특별시,강서구,수명고등학교,110041257
서울특별시,성동구,성수고등학교,110041259
서울특별시,강북구,솔샘고등학교,110041261
서울특별시,강동구,강일고등학교,110041262
서울특별시,송파구,문현고등학교,110041263
서울특별시,은평구,신도고등학교,110041264
서울특별시,강동구,선사고등학교,110041265
서울특별시,강북구,삼각산고등학교,110041266
서울특별시,관악구,구암고등학교,110041267
서울특별시,송파구,잠일고등학교,110041268
서울특별시,동대문구,휘봉고등학교,110041269
서울특별시,서대문구,가재울고등학교,110041270
서울특별시,성동구,도선고등학교,110041271
서울특별시,성동구,금호고등학교,110041272
서울특별시,강동구,강동고등학교,110041601
서울특별시,노원구,광운인공지능고등학교,110052601
서울특별시,양천구,강서고등학교,110041602
서울특별시,강남구,단국대학교부속소프트웨어고등학교,110052603
서울특별시,광진구,건국대학교사범대학부속고등학교,110041603
서울특별시,노원구,영신간호비즈니스고등학교,110053603
서울특별시,강남구,대진디자인고등학교,110052605
서울특별시,동작구,경문고등학교,110041605
서울특별시,마포구,경성고등학교,110041607
서울특별시,마포구,서울디자인고등학교,110052607
서울특별시,구로구,덕일전자공업고등학교,110052609
서울특별시,종로구,경신고등학교,110041609
서울특별시,동대문구,경희고등학교,110041611
서울특별시,성북구,고려대학교사범대학부속고등학교,110041613
서울특별시,중구,리라아트고등학교,110052613
서울특별시,강동구,광문고등학교,110041615
서울특별시,관악구,미림마이스터고등학교,110052615
서울특별시,강동구,상일미디어고등학교,110052617
서울특별시,마포구,광성고등학교,110041617
서울특별시,관악구,광신고등학교,110041619
서울특별시,노원구,미래산업과학고등학교,110052619
서울특별시,강남구,수도전기공업고등학교,110052621
서울특별시,양천구,광영고등학교,110041621
서울특별시,관악구,남강고등학교,110041623
서울특별시,은평구,세명컴퓨터고등학교,110052623
서울특별시,강남구,단국대학교사범대학부속고등학교,110041625
서울특별시,은평구,신진과학기술고등학교,110052625
서울특별시,노원구,염광메디텍고등학교,110052627
서울특별시,동대문구,대광고등학교,110041627
서울특별시,강서구,영등포공업고등학교,110052629
서울특별시,은평구,대성고등학교,110041629
서울특별시,구로구,유한공업고등학교,110052631
서울특별시,종로구,대신고등학교,110041631
서울특별시,광진구,대원고등학교,110041633
서울특별시,노원구,서울아이티고등학교,110052633
서울특별시,광진구,대원외국어고등학교,110045635
서울특별시,은평구,은평메디텍고등학교,110052635
서울특별시,강서구,대일고등학교,110041637
서울특별시,노원구,인덕과학기술고등학교,110052637
서울특별시,성북구,대일외국어고등학교,110045639
서울특별시,용산구,서울디지텍고등학교,110052639
서울특별시,노원구,대진고등학교,110041641
서울특별시,마포구,한세사이버보안고등학교,110052641
서울특별시,강서구,덕원예술고등학교,110044643
서울특별시,중구,한양공업고등학교,110052643
서울특별시,동대문구,동국대학교사범대학부속고등학교,110041645
서울특별시,중구,서울의료보건고등학교,110053645
서울특별시,강동구,동북고등학교,110041647
서울특별시,성북구,서울동구고등학교,110053647
서울특별시,강동구,서울컨벤션고등학교,110053649
서울특별시,종로구,동성고등학교,110041649
서울특별시,강서구,마포고등학교,110041651
서울특별시,종로구,서일문화예술고등학교,110053651
서울특별시,강서구,명덕고등학교,110041653
서울특별시,강서구,명덕외국어고등학교,110045655
서울특별시,노원구,서울동산고등학교,110053655
서울특별시,관악구,서울여자상업고등학교,110053657
서울특별시,서대문구,명지고등학교,110041657
서울특별시,금천구,문일고등학교,110041659
서울특별시,은평구,선일빅데이터고등학교,110053659
서울특별시,송파구,배명고등학교,110041661
서울특별시,강동구,성덕고등학교,110041662
서울특별시,강서구,서울신정고등학교,110053663
서울특별시,용산구,배문고등학교,110041663
서울특별시,강동구,배재고등학교,110041665
서울특별시,양천구,서울영상고등학교,110053665
서울특별시,관악구,영락의료과학고등학교,110053667
서울특별시,양천구,백암고등학교,110041667
서울특별시,송파구,보성고등학교,110041669
서울특별시,송파구,일신여자상업고등학교,110053669
서울특별시,동대문구,서울정화고등학교,110053671
서울특별시,서초구,상문고등학교,110041671
서울특별시,강서구,경복비즈니스고등학교,110053673
서울특별시,노원구,서라벌고등학교,110041673
서울특별시,성북구,고명외식고등학교,110053675
서울특별시,관악구,서울미술고등학교,110041677
서울특별시,관악구,서울관광고등학교,110053677
서울특별시,강남구,서울세종고등학교,110041679
서울특별시,관악구,광신방송예술고등학교,110053679
서울특별시,송파구,덕수고등학교,110041680
서울특별시,구로구,예림디자인고등학교,110053681
서울특별시,종로구,서울예술고등학교,110044681
서울특별시,도봉구,서울외국어고등학교,110045683
서울특별시,중구,대경생활과학고등학교,110053683
서울특별시,도봉구,선덕고등학교,110041685
서울특별시,종로구,대동세무고등학교,110053685
서울특별시,양천구,대일관광고등학교,110053687
서울특별시,은평구,선정고등학교,110041687
서울특별시,광진구,선화예술고등학교,110044689
서울특별시,은평구,동명생활경영고등학교,110053689
서울특별시,금천구,서울매그넷고등학교,110053691
서울특별시,동작구,성남고등학교,110041691
서울특별시,관악구,성보고등학교,110041693
서울특별시,구로구,서서울생활과학고등학교,110053693
서울특별시,구로구,서울공연예술고등학교,110044693
서울특별시,강북구,성암국제무역고등학교,110053695
서울특별시,서초구,세화고등학교,110041695
서울특별시,도봉구,세그루패션디자인고등학교,110053696
서울특별시,중랑구,송곡고등학교,110041697
서울특별시,중랑구,송곡관광고등학교,110053697
서울특별시,마포구,숭문고등학교,110041699
서울특별시,중랑구,이화여자대학교병설미디어고등학교,110053699
서울특별시,은평구,숭실고등학교,110041701
서울특별시,강북구,신일고등학교,110041703
서울특별시,동대문구,해성국제컨벤션고등학교,110053705
서울특별시,양천구,양정고등학교,110041705
서울특별시,강서구,화곡보건경영고등학교,110053707
서울특별시,양천구,양천고등학교,110041707
서울특별시,강남구,영동고등학교,110041709
서울특별시,강서구,서울백영고등학교,110053709
서울특별시,관악구,영락고등학교,110041711
서울특별시,마포구,홍익디자인고등학교,110053711
서울특별시,강서구,영일고등학교,110041713
서울특별시,강북구,영훈고등학교,110041715
서울특별시,용산구,오산고등학교,110041717
서울특별시,성북구,용문고등학교,110041719
서울특별시,구로구,우신고등학교,110041721
서울특별시,서대문구,인창고등학교,110041723
서울특별시,중구,장충고등학교,110041725
서울특별시,영등포구,장훈고등학교,110041726
서울특별시,노원구,재현고등학교,110041727
서울특별시,강남구,중동고등학교,110041729
서울특별시,강남구,중산고등학교,110041731
서울특별시,종로구,중앙고등학교,110041733
서울특별시,강남구,중앙대학교사범대학부속고등학교,110041735
서울특별시,노원구,청원고등학교,110041737
서울특별시,은평구,충암고등학교,110041739
서울특별시,양천구,한가람고등학교,110041741
서울특별시,강서구,한광고등학교,110041743
서울특별시,노원구,한국삼육고등학교,110041745
서울특별시,강서구,한서고등학교,110041747
서울특별시,서대문구,한성고등학교,110041749
서울특별시,강동구,한영고등학교,110041751
서울특별시,강동구,한영외국어고등학교,110045753
서울특별시,강남구,현대고등학교,110041755
서울특별시,성북구,홍익대학교사범대학부속고등학교,110041757
서울특별시,강서구,화곡고등학교,110041759
서울특별시,중구,환일고등학교,110041761
서울특별시,강남구,휘문고등학교,110041763
서울특별시,은평구,선정국제관광고등학교,110053764
서울특별시,강서구,경복여자고등학교,110041765
서울특별시,동대문구,경희여자고등학교,110041767
서울특별시,성북구,계성고등학교,110041769
서울특별시,양천구,광영여자고등학교,110041771
서울특별시,서대문구,이화여자대학교사범대학부속이화금란고등학교,110041773
서울특별시,광진구,대원여자고등학교,110041774
서울특별시,노원구,대진여자고등학교,110041775
서울특별시,종로구,덕성여자고등학교,110041777
서울특별시,강서구,덕원여자고등학교,110041779
서울특별시,서초구,동덕여자고등학교,110041780
서울특별시,은평구,동명여자고등학교,110041781
서울특별시,금천구,동일여자고등학교,110041782
서울특별시,강서구,명덕여자고등학교,110041783
서울특별시,광진구,동국대학교사범대학부속가람고등학교,110041785
서울특별시,관악구,서울문영여자고등학교,110041787
서울특별시,관악구,미림여자고등학교,110041789
서울특별시,종로구,배화여자고등학교,110041791
서울특별시,용산구,보성여자고등학교,110041793
서울특별시,송파구,보인고등학교,110041794
서울특별시,종로구,상명대학교사범대학부속여자고등학교,110041795
서울특별시,노원구,상명고등학교,110041797
서울특별시,강동구,상일여자고등학교,110041799
서울특별시,서초구,서문여자고등학교,110041801
서울특별시,은평구,선일여자고등학교,110041803
서울특별시,성북구,성신여자고등학교,110041805
서울특별시,용산구,성심여자고등학교,110041807
서울특별시,서초구,세화여자고등학교,110041809
서울특별시,중랑구,송곡여자고등학교,110041810
서울특별시,강남구,숙명여자고등학교,110041811
서울특별시,동작구,숭의여자고등학교,110041813
서울특별시,용산구,신광여자고등학교,110041815
서울특별시,양천구,목동고등학교,110041817
서울특별시,종로구,서울국제고등학교,110046817
서울특별시,노원구,염광고등학교,110041819
서울특별시,송파구,영동일고등학교,110041821
서울특별시,노원구,영신여자고등학교,110041823
서울특별시,송파구,영파여자고등학교,110041825
서울특별시,은평구,예일여자고등학교,110041827
서울특별시,노원구,용화여자고등학교,110041829
서울특별시,강남구,은광여자고등학교,110041831
서울특별시,중구,이화여자고등학교,110041835
서울특별시,중구,이화여자외국어고등학교,110045837
서울특별시,송파구,잠실여자고등학교,110041839
서울특별시,송파구,정신여자고등학교,110041841
서울특별시,도봉구,정의여자고등학교,110041842
서울특별시,서대문구,중앙여자고등학교,110041843
서울특별시,양천구,진명여자고등학교,110041845
서울특별시,강남구,진선여자고등학교,110041847
서울특별시,강북구,창문여자고등학교,110041849
서울특별시,노원구,청원여자고등학교,110041850
서울특별시,강남구,풍문고등학교,110041851
서울특별시,성북구,한성여자고등학교,110041853
서울특별시,성동구,한양대학교사범대학부속고등학교,110041855
서울특별시,노원구,혜성여자고등학교,110041857
서울특별시,중랑구,혜원여자고등학교,110041859
서울특별시,마포구,홍익대학교사범대학부속여자고등학교,110041861
서울특별시,동대문구,휘경여자고등학교,110041863
서울특별시,구로구,오류고등학교,110041865
서울특별시,동대문구,해성여자고등학교,110041869
서울특별시,은평구,하나고등학교,110041870
서울특별시,강서구,동양고등학교,110041871
부산광역시,금정구,브니엘여자고등학교,210041002
부산광역시,해운대구,부산기계공업고등학교,210052040
부산광역시,부산진구,부산진고등학교,210041042
부산광역시,금정구,부산대학교사범대학부설고등학교,210041049
부산광역시,강서구,경일고등학교,210041053
부산광역시,영도구,부산해사고등학교,210055080
부산광역시,사상구,구덕고등학교,210041103
부산광역시,강서구,덕문고등학교,210041112
부산광역시,금정구,남산고등학교,210041117
부산광역시,부산진구,부산국제고등학교,210046118
부산광역시,기장군,정관고등학교,210041123
부산광역시,영도구,부산체육고등학교,210042125
부산광역시,금정구,부산과학고등학교,210043130
부산광역시,부산진구,경원고등학교,210041133
부산광역시,서구,경남고등학교,210041134
부산광역시,부산진구,경남공업고등학교,210052140
부산광역시,동구,경남여자고등학교,210041151
부산광역시,영도구,영도여자고등학교,210041152
부산광역시,동래구,혜화여자고등학교,210041167
부산광역시,기장군,기장고등학교,210041176
부산광역시,서구,부경고등학교,210041180
부산광역시,북구,금곡고등학교,210041181
부산광역시,동래구,금정고등학교,210041185
부산광역시,금정구,금정여자고등학교,210041202
부산광역시,사하구,부산여자고등학교,210041206
부산광역시,북구,낙동고등학교,210041219
부산광역시,부산진구,개금고등학교,210041236
부산광역시,금정구,내성고등학교,210041253
부산광역시,북구,만덕고등학교,210041259
부산광역시,사하구,다대고등학교,210041261
부산광역시,동래구,동래고등학교,210041287
부산광역시,남구,문현여자고등학교,210041304
부산광역시,해운대구,반여고등학교,210041309
부산광역시,남구,동천고등학교,210041310
부산광역시,금정구,대진전자통신고등학교,210052315
부산광역시,금정구,부산예술고등학교,210044315
부산광역시,북구,성도고등학교,210041320
부산광역시,동구,부산고등학교,210041321
부산광역시,남구,부산공업고등학교,210052340
부산광역시,영도구,부산남고등학교,210041355
부산광역시,수영구,부산남일고등학교,210041372
부산광역시,남구,한국조형예술고등학교,210044380
부산광역시,수영구,부산동여자고등학교,210041389
부산광역시,동구,부산컴퓨터과학고등학교,210053401
부산광역시,서구,부산서여자고등학교,210041406
부산광역시,부산진구,성모여자고등학교,210041412
부산광역시,북구,부산백양고등학교,210041420
부산광역시,북구,금명여자고등학교,210041424
부산광역시,사상구,사상고등학교,210041425
부산광역시,해운대구,센텀고등학교,210041428
부산광역시,사하구,부산자동차마이스터고등학교,210052431
부산광역시,해운대구,부산문화여자고등학교,210053432
부산광역시,기장군,부산장안고등학교,210041433
부산광역시,해운대구,영산고등학교,210053439
부산광역시,남구,부산중앙고등학교,210041440
부산광역시,강서구,부산소프트웨어마이스터고등학교,210052450
부산광역시,강서구,명호고등학교,210041451
부산광역시,기장군,신정고등학교,210041452
부산광역시,동래구,부산중앙여자고등학교,210041457
부산광역시,부산진구,한국과학영재학교,210043487
부산광역시,해운대구,부흥고등학교,210041500
부산광역시,부산진구,개성고등학교,210041502
부산광역시,남구,분포고등학교,210041503
부산광역시,부산진구,부산진여자상업고등학교,210053503
부산광역시,동래구,사직고등학교,210041508
부산광역시,영도구,부산영상예술고등학교,210053510
부산광역시,부산진구,부산마케팅고등학교,210053514
부산광역시,부산진구,세정고등학교,210053517
부산광역시,남구,배정미래고등학교,210053520
부산광역시,강서구,부산강서고등학교,210041525
부산광역시,해운대구,해운대관광고등학교,210056528
부산광역시,해운대구,신도고등학교,210041529
부산광역시,사하구,부산일과학고등학교,210043532
부산광역시,해운대구,양운고등학교,210041533
부산광역시,동래구,부산전자공업고등학교,210052540
부산광역시,사상구,주례여자고등학교,210041559
부산광역시,동래구,충렬고등학교,210041576
부산광역시,북구,화명고등학교,210041585
부산광역시,연제구,연제고등학교,210041591
부산광역시,해운대구,해강고등학교,210041592
부산광역시,해운대구,부산해군과학기술고등학교,210052597
부산광역시,동래구,동래원예고등학교,210051602
부산광역시,부산진구,가야고등학교,210041609
부산광역시,사상구,부산항공고등학교,210052610
부산광역시,사하구,건국고등학교,210041618
부산광역시,사하구,대광고등학교,210052623
부산광역시,중구,부산디지털고등학교,210052629
부산광역시,북구,경혜여자고등학교,210041636
부산광역시,서구,경성전자고등학교,210052636
부산광역시,사상구,대덕여자고등학교,210041640
부산광역시,영도구,광명고등학교,210041645
부산광역시,금정구,금샘고등학교,210052648
부산광역시,동구,금성고등학교,210041654
부산광역시,연제구,계성여자고등학교,210053654
부산광역시,중구,남성여자고등학교,210041663
부산광역시,남구,대양고등학교,210052676
부산광역시,사하구,대동고등학교,210041681
부산광역시,남구,세연고등학교,210053685
부산광역시,동래구,대명여자고등학교,210041690
부산광역시,남구,대연고등학교,210041699
부산광역시,수영구,덕문여자고등학교,210041708
부산광역시,동구,데레사여자고등학교,210041717
부산광역시,금정구,동래여자고등학교,210041726
부산광역시,사하구,동아고등학교,210041735
부산광역시,북구,삼정고등학교,210041738
부산광역시,남구,동명공업고등학교,210052744
부산광역시,동래구,동인고등학교,210041744
부산광역시,사하구,동아공업고등학교,210052756
부산광역시,남구,배정고등학교,210041762
부산광역시,부산진구,동의고등학교,210052768
부산광역시,강서구,부산대저고등학교,210041771
부산광역시,부산진구,부산동고등학교,210041780
부산광역시,중구,동주여자고등학교,210041781
부산광역시,부산진구,부산동성고등학교,210041789
부산광역시,금정구,브니엘예술고등학교,210044798
부산광역시,연제구,부산외국어고등학교,210045807
부산광역시,부산진구,부산진여자고등학교,210041816
부산광역시,사하구,부일외국어고등학교,210041820
부산광역시,금정구,브니엘고등학교,210041825
부산광역시,동래구,사직여자고등학교,210041834
부산광역시,사하구,삼성여자고등학교,210041843
부산광역시,수영구,부산여자상업고등학교,210053864
부산광역시,부산진구,부산정보고등학교,210053866
부산광역시,금정구,부산정보관광고등학교,210056867
부산광역시,서구,부산관광고등학교,210056868
부산광역시,사하구,성일여자고등학교,210041870
부산광역시,남구,한얼고등학교,210041880
부산광역시,사하구,부일전자디자인고등학교,210052885
부산광역시,부산진구,양정고등학교,210041888
부산광역시,남구,예문여자고등학교,210041897
부산광역시,동래구,용인고등학교,210041906
부산광역시,연제구,이사벨고등학교,210041910
부산광역시,남구,성지고등학교,210041912
부산광역시,기장군,장안제일고등학교,210041919
부산광역시,금정구,지산고등학교,210041924
부산광역시,동래구,학산여자고등학교,210041933
부산광역시,해운대구,부산센텀여자고등학교,210041936
부산광역시,사하구,해동고등학교,210041942
부산광역시,영도구,부산보건고등학교,210053950
부산광역시,해운대구,해운대고등학교,210041951
부산광역시,해운대구,해운대여자고등학교,210041960
부산광역시,중구,혜광고등학교,210041969
대구광역시,중구,경북대학교사범대학부설고등학교,220041050
대구광역시,달서구,경북기계공업고등학교,220052155
대구광역시,서구,경덕여자고등학교,220041162
대구광역시,동구,대구공업고등학교,220052210
대구광역시,서구,대구제일고등학교,220041220
대구광역시,수성구,경북고등학교,220041224
대구광역시,군위군,효령고등학교,220052240
대구광역시,중구,경북여자고등학교,220041286
대구광역시,북구,구암고등학교,220041317
대구광역시,달서구,대구하이텍고등학교,220052320
대구광역시,달성군,대구공업고등학교 테크노폴리스 캠퍼스,220052324
대구광역시,달성군,다사고등학교,220041332
대구광역시,서구,달성고등학교,220041348
대구광역시,동구,대구일마이스터고등학교,220052375
대구광역시,달성군,대구소프트웨어마이스터고등학교,220052376
대구광역시,남구,대구고등학교,220041410
대구광역시,북구,칠성고등학교,220041425
대구광역시,달서구,호산고등학교,220041436
대구광역시,서구,대구과학기술고등학교,220052457
대구광역시,수성구,대구과학고등학교,220043472
대구광역시,동구,대구일과학고등학교,220043473
대구광역시,수성구,대구농업마이스터고등학교,220051495
대구광역시,서구,대구서부고등학교,220041503
대구광역시,북구,매천고등학교,220041511
대구광역시,달서구,대구반도체마이스터고등학교,220052512
대구광역시,수성구,대구여자고등학교,220041534
대구광역시,달서구,대구외국어고등학교,220045544
대구광역시,달서구,상인고등학교,220041547
대구광역시,달서구,성서고등학교,220041549
대구광역시,수성구,수성고등학교,220041551
대구광역시,수성구,시지고등학교,220041552
대구광역시,달서구,와룡고등학교,220041553
대구광역시,달서구,대구제일여자상업고등학교,220053554
대구광역시,북구,운암고등학교,220041560
대구광역시,달성군,포산고등학교,220041570
대구광역시,북구,학남고등학교,220041572
대구광역시,달서구,성산고등학교,220041574
대구광역시,달서구,대곡고등학교,220041575
대구광역시,달성군,화원고등학교,220041576
대구광역시,북구,함지고등학교,220041577
대구광역시,달서구,도원고등학교,220041578
대구광역시,수성구,동문고등학교,220041580
대구광역시,동구,강동고등학교,220041582
대구광역시,북구,대구체육고등학교,220042584
대구광역시,달서구,대진고등학교,220041600
대구광역시,북구,강북고등학교,220041606
대구광역시,북구,대구국제고등학교,220046606
대구광역시,북구,경명여자고등학교,220041612
대구광역시,남구,경북예술고등학교,220044618
대구광역시,중구,경북공업고등학교,220052621
대구광역시,북구,경상고등학교,220041624
대구광역시,북구,경상여자고등학교,220041636
대구광역시,남구,경북여자상업고등학교,220053640
대구광역시,수성구,경신고등학교,220041648
대구광역시,달서구,경원고등학교,220041660
대구광역시,남구,경일여자고등학교,220041672
대구광역시,남구,경상공업고등학교,220052684
대구광역시,달서구,경화여자고등학교,220041684
대구광역시,서구,계성고등학교,220041708
대구광역시,수성구,능인고등학교,220041732
대구광역시,달성군,달서고등학교,220041738
대구광역시,달서구,대건고등학교,220041744
대구광역시,수성구,대구남산고등학교,220041750
대구광역시,수성구,대구혜화여자고등학교,220041756
대구광역시,수성구,대륜고등학교,220041768
대구광역시,달서구,대구보건고등학교,220056770
대구광역시,북구,대중금속공업고등학교,220052778
대구광역시,수성구,덕원고등학교,220041780
대구광역시,동구,대구동부고등학교,220041783
대구광역시,남구,대구여자상업고등학교,220053786
대구광역시,달성군,대원고등학교,220041786
대구광역시,동구,대구관광고등학교,220056799
대구광역시,북구,성광고등학교,220041816
대구광역시,북구,성화여자고등학교,220041828
대구광역시,군위군,군위고등학교,220041832
대구광역시,달서구,송현여자고등학교,220041840
대구광역시,중구,신명고등학교,220041852
대구광역시,달서구,상서고등학교,220056862
대구광역시,달성군,심인고등학교,220041864
대구광역시,달서구,영남고등학교,220041876
대구광역시,북구,영송여자고등학교,220041882
대구광역시,동구,영신고등학교,220041888
대구광역시,북구,영진고등학교,220041900
대구광역시,수성구,오성고등학교,220041912
대구광역시,수성구,영남공업고등학교,220052915
대구광역시,달서구,원화여자고등학교,220041924
대구광역시,동구,정동고등학교,220041936
대구광역시,동구,조일고등학교,220052936
대구광역시,수성구,대구중앙고등학교,220041946
대구광역시,수성구,정화여자고등학교,220041948
대구광역시,동구,청구고등학교,220041960
대구광역시,달성군,현풍고등학교,220041966
대구광역시,남구,협성고등학교,220041972
대구광역시,달서구,효성여자고등학교,220041984
대구광역시,달서구,대구상원고등학교,220041987
대구광역시,동구,달구벌고등학교,220041989
대구광역시,달성군,비슬고등학교,220041990
인천광역시,중구,인천국제고등학교,230046001
인천광역시,계양구,서운고등학교,230041023
인천광역시,부평구,인평자동차고등학교,230052031
인천광역시,서구,가정고등학교,230041040
인천광역시,계양구,계산공업고등학교,230052043
인천광역시,중구,인천해사고등학교,230055050
인천광역시,미추홀구,인천비즈니스고등학교,230053053
인천광역시,서구,가림고등학교,230041058
인천광역시,계양구,인천예일고등학교,230041062
인천광역시,남동구,인천논현고등학교,230041069
인천광역시,부평구,인천상정고등학교,230041070
인천광역시,계양구,인천세원고등학교,230041071
인천광역시,부평구,인천미래생활고등학교,230052094
인천광역시,강화군,강남영상미디어고등학교,230052109
인천광역시,강화군,강화고등학교,230041117
인천광역시,강화군,강화여자고등학교,230041126
인천광역시,서구,검단고등학교,230041130
인천광역시,미추홀구,문학정보고등학교,230053132
인천광역시,계양구,계산고등학교,230041135
인천광역시,계양구,계산여자고등학교,230041140
인천광역시,강화군,교동고등학교,230041144
인천광역시,부평구,부평공업고등학교,230052145
인천광역시,옹진군,대청고등학교,230041146
인천광역시,옹진군,덕적고등학교,230041157
인천광역시,남동구,동인천고등학교,230041170
인천광역시,서구,인천아라고등학교,230041174
인천광역시,서구,백석고등학교,230041175
인천광역시,부평구,부개여자고등학교,230041179
인천광역시,부평구,부광고등학교,230041188
인천광역시,부평구,부광여자고등학교,230041205
인천광역시,계양구,계양고등학교,230041212
인천광역시,부평구,부평여자고등학교,230041220
인천광역시,강화군,한국글로벌셰프고등학교,230056225
인천광역시,남동구,인제고등학교,230041230
인천광역시,남동구,석정여자고등학교,230041231
인천광역시,중구,인천중산고등학교,230041235
인천광역시,부평구,부평고등학교,230041240
인천광역시,미추홀구,인명여자고등학교,230041254
인천광역시,중구,영종국제물류고등학교,230053257
인천광역시,연수구,인천생활과학고등학교,230057267
인천광역시,부평구,삼산고등학교,230041284
인천광역시,미추홀구,인화여자고등학교,230041287
인천광역시,강화군,서도고등학교,230041292
인천광역시,남동구,인천송천고등학교,230041300
인천광역시,서구,인천초은고등학교,230041301
인천광역시,서구,인천청라고등학교,230041302
인천광역시,중구,인천하늘고등학교,230041303
인천광역시,연수구,인천연송고등학교,230041304
인천광역시,중구,인천영종고등학교,230041305
인천광역시,서구,인천해원고등학교,230041306
인천광역시,연수구,인천포스코고등학교,230041307
인천광역시,미추홀구,선인고등학교,230041310
인천광역시,미추홀구,인천대중예술고등학교,230052325
인천광역시,연수구,연수고등학교,230041328
인천광역시,연수구,연수여자고등학교,230041332
